year,sale_date,price,description_of_property,property_size_description,formatted_address,latitude,longitude,geo_county
2016,04/08/2016,151000,S,,"1 Montpelier Walk, Whitestown, Dublin 24, D24 E9C6, Ireland",53.2781691,-6.3997872,South Dublin
2016,10/03/2016,310000,S,,"1A Montrose Cres, Beaumont, Dublin 5, D05 FP62, Ireland",53.3889077,-6.2182945,Dublin City
2016,18/11/2016,260000,S,,"8, Morrow House, Myrtle Ave, The Coast, Dublin 13, Ireland",53.3999057,-6.147636,Fingal
2016,01/12/2016,1200000,S,,"1 Mount Anville Park, Mount Merrion, Dublin 14, D14 YY67, Ireland",53.2945814,-6.2206441,Dn Laoghaire-Rathdown
2016,01/07/2016,530000,S,,"1 Mount Argus View, Harold's Cross, Dublin 6W, Co. Dublin, D6W E927, Ireland",53.3201037,-6.2880798,Dublin City
2016,12/04/2016,132000,S,,"1 Mount Eustace Grove, Tyrrelstown, Dublin 15, D15 K0E6, Ireland",53.4211415,-6.3912283,Fingal
2016,01/07/2016,84500,S,,"1 Moylaragh Rd, Tankardstown, Balbriggan, Co. Dublin, K32 Y028, Ireland",53.6120323,-6.1984434,Fingal
2016,18/11/2016,260000,S,,"10, Myrtle House, Myrtle Dr, The Coast, Dublin 13, Ireland",53.399032,-6.1475147,Fingal
2016,12/01/2016,205000,N,,"1 Mount Andrew Cres, Yellow Walls, Lucan, Co. Dublin, K78 T045, Ireland",53.3571593,-6.4126687,South Dublin
2016,30/06/2016,485000,N,,"Naomh Mhuire Lane, Ballycullen Rd, Ballycullen, Dublin 16, Ireland",53.2736337,-6.331822,South Dublin
2016,26/08/2016,365000,S,,"32-, 58 Newtownpark Ave, Dublin, Ireland",53.2882708,-6.1756112,Dn Laoghaire-Rathdown
2016,15/03/2016,155000,S,,"1 North St, Ongar Village, Dublin 15, D15 A520, Ireland",53.3961429,-6.440004,Fingal
2016,19/07/2016,51409,N,,"1 Northbrook Ave, Dublin 6, D06 RY71, Ireland",53.3282807,-6.2563514,Dublin City
2016,02/06/2016,225000,N,,"1 Oakview Lawn, Huntstown, Dublin 15, D15 P68E, Ireland",53.3920681,-6.417471,Fingal
2016,25/11/2016,485000,S,,"1 Cnoc Na Darach, Killossery, Cill Shalcháin, Co. Contae Bhaile Átha Cliath, K67 PD26, Ireland",53.4874804,-6.3032981,Fingal
2016,15/01/2016,320000,S,,"1 Oaktree Rd, Stillorgan, Dublin, A94 PT67, Ireland",53.2825899,-6.1981372,Dn Laoghaire-Rathdown
2016,27/04/2016,25000,S,,"1 Old Ct View, Ballycullen, Dublin 24, D24 N59D, Ireland",53.2741725,-6.3482967,South Dublin
2016,08/07/2016,4.00E+05,S,,"Owendoher Lodge, Ballyboden Rd, Rathfarnham, Dublin 16, Ireland",53.2842769,-6.2967525,South Dublin
